,Price,Area,Location,No. of Bedrooms,Lift Available,Car Parking
2598,2300000,510,Naigaon East,1,1,0
2599,3950000,850,Naigaon East,2,1,0
2600,3500000,770,Naigaon East,2,1,0
2601,2300000,500,Naigaon East,1,0,0
2602,2600000,500,Naigaon East,1,1,1
2603,3100000,540,Naigaon East,1,1,1
2604,3200000,600,Naigaon East,1,1,1
2605,3100000,585,Naigaon East,1,1,1
2606,3500000,600,Naigaon East,1,1,0
2607,3300000,585,Naigaon East,1,1,0
2608,3500000,585,Naigaon East,1,1,0
2609,3400000,585,Naigaon East,1,1,0
2610,2500000,500,Naigaon East,1,1,1
2611,2500000,500,Naigaon East,1,1,1
2612,3500000,585,Naigaon East,1,1,0
2613,3900000,750,Naigaon East,1,1,0
2614,2400000,540,Naigaon East,1,1,0
2615,2850000,540,Naigaon East,1,1,1
2616,2300000,400,Naigaon East,1,1,1
2617,2600000,530,Naigaon East,1,1,0
2618,2580000,605,Nala Sopara,1,1,1
2619,3594000,850,Nala Sopara,2,1,1
2620,2451000,570,Nala Sopara,1,1,1
2621,4800000,965,Nala Sopara,2,1,1
2622,3700000,730,Nala Sopara,1,1,1
2623,2600000,590,Nala Sopara,1,1,1
2624,2600000,686,Nala Sopara,1,1,1
2625,2650000,600,Nala Sopara,1,1,1
2626,2451000,570,Nala Sopara,1,1,1
2627,2450000,575,Nala Sopara,1,1,1
2628,3300000,665,Nala Sopara,1,1,0
2629,2400000,585,Nala Sopara,1,1,1
2630,2250000,590,Nala Sopara,1,1,1
2631,2300000,550,Nala Sopara,1,0,0
2632,2300000,550,Nala Sopara,1,1,0
2633,2200000,525,Nala Sopara,1,1,1
2634,3000000,575,Nala Sopara,1,1,1
2635,2300000,575,Nala Sopara,1,1,1
2636,2500000,555,Nala Sopara,1,1,0
2637,2300000,578,Nala Sopara,1,1,0
2638,2600000,585,Nala Sopara,1,1,1
2639,2400000,550,Nala Sopara,1,1,1
2640,2400000,485,Nala Sopara,1,1,1
2641,2600000,590,Nala Sopara,1,1,1
2642,4200000,860,Nala Sopara,2,1,1
2643,2150000,415,Nala Sopara,1,1,1
2644,2950000,605,Nala Sopara,1,1,1
2645,2600000,590,Nala Sopara,1,1,0
2646,2700000,590,Nala Sopara,1,1,0
2647,2700000,595,Nala Sopara,1,0,0
2648,2700000,610,Nala Sopara,1,1,1
2649,2700000,585,Nala Sopara,1,1,1
2650,2650000,585,Nala Sopara,1,1,1
2651,2900000,590,Nala Sopara,1,1,0
2652,2485000,585,Nala Sopara,1,1,0
2653,2850000,585,Nala Sopara,1,1,1
2654,3900000,773,Nala Sopara,2,1,1
2655,4600000,910,Nala Sopara,2,1,1
2656,4750000,950,Nala Sopara,2,1,0
2657,5000000,1050,Nala Sopara,2,1,1
2658,3400000,680,Nala Sopara,1,1,0
2659,2900000,580,Nala Sopara,1,1,0
2660,3150000,650,Nala Sopara,1,1,1
2661,3000000,620,Nala Sopara,1,1,1
2662,3700000,710,Nala Sopara,1,1,0
2663,3200000,655,Nala Sopara,1,1,0
2664,3600000,750,Nala Sopara,1,1,1
2665,4800000,945,Nala Sopara,2,1,1
2666,4900000,980,Nala Sopara,2,1,1
2667,2500000,640,Nala Sopara,1,0,0
2668,2500000,580,Nala Sopara,1,1,0
2669,2799000,570,Nala Sopara,1,1,0
2670,2650000,590,Nala Sopara,1,1,1
2671,2350000,550,Nala Sopara,1,1,0
2672,2700000,575,Nala Sopara,1,1,0
2673,2500000,560,Nala Sopara,1,1,1
2674,2500000,560,Nala Sopara,1,1,1
2675,2300000,590,Nala Sopara,1,1,1
2676,2500000,620,Nala Sopara,1,1,0
2677,2550000,590,Nala Sopara,1,1,0
2678,2800000,610,Nala Sopara,1,1,1
2679,3800000,900,Nala Sopara,1,1,0
2680,2600000,580,Nala Sopara,1,1,1
2681,2900000,590,Nala Sopara,1,1,1
2682,2650000,630,Nala Sopara,1,1,1
2683,2700000,560,Nala Sopara,1,1,1
2684,2550000,585,Nala Sopara,1,1,1
2685,2400000,535,Nala Sopara,1,1,0
2686,2950000,580,Nala Sopara,1,1,0
2687,2350000,590,Nala Sopara,1,1,1
2688,3800000,800,Nala Sopara,2,1,0
2689,2350000,610,Nala Sopara,1,1,1
2690,2550000,560,Nala Sopara,1,1,0
2691,2350000,565,Nala Sopara,1,1,0
2692,2130000,560,Nala Sopara,1,1,0
2693,4600000,975,Nala Sopara,2,1,1
2694,2400000,585,Nala Sopara,1,1,1
2695,3600000,800,Nala Sopara,2,1,0
2696,2600000,620,Nala Sopara,1,1,1
2697,2300000,585,Nala Sopara,1,1,0
2698,2450000,620,Nala Sopara,1,0,0
2699,2450000,545,Nala Sopara,1,1,1
2700,3100000,605,Nala Sopara,1,1,0
2701,3500000,730,Nala Sopara,1,1,1
2702,5100000,990,Nala Sopara,2,1,0
2703,6500000,1300,Nala Sopara,2,1,1
2704,2600000,620,Nala Sopara,1,1,0
2705,2400000,580,Nala Sopara,1,1,0
2706,2330000,585,Nala Sopara,1,1,0
2707,2500000,580,Nala Sopara,1,1,0
2708,2350000,485,Nala Sopara,1,1,0
2709,2400000,594,Nala Sopara,1,1,1
2710,2925000,760,Nala Sopara,1,1,0
2711,2200000,550,Nala Sopara,1,1,1
2712,2445000,585,Nala Sopara,1,1,1
2713,2400000,580,Nala Sopara,1,1,0
2714,2450000,560,Nala Sopara,1,1,0
2715,2700000,572,Nala Sopara,1,1,1
2716,2565000,620,Nala Sopara,1,1,0
2717,2450000,560,Nala Sopara,1,1,0
2718,2600000,545,Nala Sopara,1,1,1
2719,2330000,590,Nala Sopara,1,1,0
2720,2250000,590,Nala Sopara,1,0,0
2721,2350000,594,Nala Sopara,1,0,1
2722,2600000,580,Nala Sopara,1,1,0
2723,2350000,585,Nala Sopara,1,1,0
2724,2350000,525,Nala Sopara,1,1,0
2725,2345000,525,Nala Sopara,1,1,0
2726,2500000,550,Nala Sopara,1,1,1
2727,2400000,595,Nala Sopara,1,1,1
2728,2500000,594,Nala Sopara,1,1,1
2729,2300000,585,Nala Sopara,1,1,1
2730,2750000,585,Nala Sopara,1,1,0
2731,2150000,525,Nala Sopara,1,1,0
2732,2310000,590,Nala Sopara,1,1,0
2733,2600000,585,Nala Sopara,1,0,1
2734,2400000,590,Nala Sopara,1,1,1
2735,2320000,570,Nala Sopara,1,0,0
2736,2700000,535,Nala Sopara,1,1,1
2737,2650000,630,Nala Sopara,1,0,1
2738,2300000,560,Nala Sopara,1,0,0
2739,2250000,580,Nala Sopara,1,1,0
2740,2500000,555,Nala Sopara,1,1,0
2741,2440000,585,Nala Sopara,1,1,1
2742,2500000,545,Nala Sopara,1,0,0
2743,2300000,560,Nala Sopara,1,1,0
2744,2400000,575,Nala Sopara,1,1,1
2745,2450000,585,Nala Sopara,1,1,1
2746,2400000,594,Nala Sopara,1,0,1
2747,2305000,555,Nala Sopara,1,1,0
2748,2400000,575,Nala Sopara,1,1,1
2749,2000000,525,Nala Sopara,1,1,1
2750,2200000,550,Nala Sopara,1,1,0
2751,4800000,970,Nalasopara East,2,1,0
2752,5500000,1050,Nalasopara East,2,1,0
2753,4875000,975,Nalasopara East,2,1,0
2754,3300000,660,Nalasopara East,1,1,0
2755,3500000,670,Nalasopara East,1,1,0
2756,3400000,670,Nalasopara East,1,1,0
2757,3500000,700,Nalasopara East,1,1,0
2758,5250000,1050,Nalasopara East,2,1,0
2759,4850000,970,Nalasopara East,2,1,0
2760,2600000,620,Nalasopara West,1,1,0
2761,2500000,560,Nalasopara West,1,1,0
2762,2390000,620,Nalasopara West,1,1,0
2763,2400000,600,Nalasopara West,1,1,0
2764,2265000,580,Nalasopara West,1,1,0
2765,2400000,500,Nalasopara West,1,0,0
2766,2300000,560,Nalasopara West,1,1,0
2767,2500000,560,Nalasopara West,1,1,0
2768,2500000,590,Nalasopara West,1,0,0
2769,2150000,525,Nalasopara West,1,0,0
2770,2800000,585,Nalasopara West,1,1,0
2771,2500000,590,Nalasopara West,1,0,0
2772,2900000,585,Nalasopara West,1,1,0
2773,2255000,580,Nalasopara West,1,1,0
2774,2700000,615,Nalasopara West,1,0,0
2775,2400000,590,Nalasopara West,1,1,0
2776,2650000,520,Nalasopara West,1,1,0
2777,4099000,850,Nalasopara West,2,1,0
2778,2200000,500,Nalasopara West,1,0,0
2779,2700000,630,Nalasopara West,1,0,0
2780,2250000,525,Nalasopara West,1,1,0
2781,2150000,500,Nalasopara West,1,0,0
2782,2500000,620,Nalasopara West,1,1,0
2783,2300000,590,Nalasopara West,1,0,0
2784,18500000,1250,Nerul,2,1,1
2785,29500000,2130,Nerul,3,1,1
2786,14500000,1100,Nerul,2,0,0
2787,13000000,1100,Nerul,2,1,1
2788,6500000,650,Nerul,1,0,1
2789,8000000,715,Nerul,1,1,1
2790,38000000,2120,Nerul,3,1,1
2791,25000000,1950,Nerul,3,1,1
2792,35000000,1855,Nerul,3,0,0
2793,15200000,1286,Nerul,2,1,1
2794,52500000,2703,Nerul,4,1,1
2795,7400000,650,Nerul,1,1,1
2796,23500000,1310,Nerul,1,1,1
2797,23500000,1250,Nerul,1,1,1
2798,14500000,1215,Nerul,2,1,0
2799,13000000,1150,Nerul,2,1,0
2800,11000000,1100,Nerul,2,1,0
2801,31000000,1825,Nerul,3,1,1
2802,42600000,2000,Nerul,3,1,0
2803,10500000,1370,Others,3,1,1
2804,8000000,1250,Others,2,1,1
2805,13000000,1455,Others,3,1,1
2806,13000000,1210,Others,2,1,1
2807,7500000,1022,Others,2,1,1
2808,45000000,1717,Others,3,0,0
2809,11000000,1054,Others,2,1,1
2810,9000000,560,Others,1,0,0
2811,5500000,400,Others,1,1,1
2812,8000000,650,Others,1,0,1
2813,11500000,860,Others,1,1,1
2814,18500000,1038,Others,2,1,0
2815,9200000,400,Others,1,1,1
2816,50100000,2800,Others,4,1,1
2817,34100000,1500,Others,3,1,1
2818,21800000,1412,Others,3,1,1
2819,21200000,1412,Others,3,1,1
2820,11000000,585,Others,1,1,1
2821,17900000,1000,Others,2,1,1
2822,19500000,1050,Others,2,1,1
2823,19500000,1014,Others,2,1,1
2824,11500000,600,Others,1,1,1
2825,10500000,700,Others,2,1,1
2826,2100000,529,Others,1,0,0
2827,9200000,1260,Others,2,1,1
2828,9000000,1260,Others,2,1,1
2829,15500000,1240,Others,3,1,1
2830,9500000,1260,Others,2,1,1
2831,9000000,1240,Others,2,1,1
2832,10100000,1265,Others,2,0,0
2833,10800000,1260,Others,2,1,1
2834,11000000,1255,Others,2,1,1
2835,7200000,1055,Others,2,1,1
2836,7000000,1060,Others,2,1,1
2837,12700000,1238,Others,2,0,0
2838,8500000,1150,Others,2,1,1
2839,8500000,1165,Others,2,1,1
2840,7700000,1080,Others,2,1,1
2841,11000000,1470,Others,3,1,1
2842,6000000,610,Others,1,1,1
2843,9200000,1180,Others,2,1,1
2844,15000000,1735,Others,3,1,1
2845,8800000,980,Others,2,1,1
2846,16500000,1654,Others,3,1,1
2847,3400000,730,Others,1,0,1
2848,4800000,1020,Others,2,0,1
2849,50100000,2800,Others,4,0,1
2850,5000000,578,Others,1,0,1
2851,5000000,650,Others,1,0,1
2852,4000000,600,Others,1,0,1
2853,5000000,600,Others,1,0,1
2854,6250000,625,Others,1,0,1
2855,4800000,600,Others,1,0,1
2856,3800000,560,Others,1,0,1
2857,3600000,580,Others,1,0,1
2858,4400000,530,Others,1,0,1
2859,9000000,1450,Others,2,0,1
2860,2600000,380,Others,1,0,1
2861,2600000,400,Others,1,0,0
2862,18600000,1067,Others,2,1,1
2863,13799999,1020,Others,2,1,1
2864,14000000,671,Others,1,1,1
2865,9600000,900,Others,1,1,1
2866,2010000,600,Others,1,1,1
2867,2005000,575,Others,1,1,1
2868,2548000,675,Others,1,1,1
2869,2492000,660,Others,1,1,1
2870,2418000,640,Others,1,1,1
2871,21700000,900,Others,2,1,1
2872,16700000,1150,Others,2,1,1
2873,2900000,350,Others,1,1,1
2874,11500000,950,Others,2,1,1
2875,6200000,660,Others,1,1,1
2876,3700000,550,Others,1,0,0
2877,9200000,1500,Others,3,1,0
2878,5000000,650,Others,1,1,0
2879,2700000,350,Others,1,0,0
2880,11000000,550,Others,1,0,0
2881,3682000,715,Others,1,1,1
2882,3600000,575,Others,1,1,0
2883,5200000,580,Others,1,1,1
2884,3985000,670,Others,1,1,1
2885,2650000,673,Others,1,1,1
2886,7200000,952,Others,2,1,1
2887,11100000,1310,Others,2,1,1
2888,27500000,3000,Others,4,1,1
2889,15500000,1500,Others,3,1,1
2890,13799999,1440,Others,2,1,1
2891,4900000,650,Others,1,1,1
2892,3588000,690,Others,1,1,1
2893,3700000,650,Others,1,1,1
2894,5400000,547,Others,1,1,1
2895,2035000,574,Others,1,1,1
2896,12500000,1151,Others,2,1,1
2897,10500000,1050,Others,2,1,1
2898,10000000,1155,Others,2,1,1
2899,17000000,1760,Others,3,1,1
2900,7500000,725,Others,1,0,1
2901,17000000,1245,Others,2,1,1
2902,18500000,1052,Others,2,1,1
2903,8500000,650,Others,2,1,1
2904,18800000,1350,Others,3,1,1
2905,18000000,1350,Others,3,1,1
2906,19000000,1350,Others,3,1,1
2907,19000000,1150,Others,3,1,1
2908,14500000,950,Others,2,1,1
2909,26000000,1350,Others,3,1,1
2910,28000000,1350,Others,3,1,1
2911,17600000,1100,Others,2,1,1
2912,7500000,385,Others,1,1,1
2913,9500000,850,Others,2,1,1
2914,7000000,450,Others,1,1,1
2915,26000000,1350,Others,3,1,1
2916,19100000,1100,Others,3,1,1
2917,12000000,1000,Others,2,1,1
2918,28000000,1580,Others,3,1,1
2919,21500000,1345,Others,3,1,1
2920,2170000,505,Others,1,1,1
2921,19500000,1225,Others,2,1,1
2922,9000000,1026,Others,2,1,1
2923,7900000,1115,Others,2,1,1
2924,4700000,690,Others,1,1,1
2925,3800000,422,Others,1,1,1
2926,9800000,936,Others,2,1,1
2927,5900000,576,Others,1,1,1
2928,13200000,1525,Others,2,0,0
2929,58500000,3410,Others,4,1,1
2930,5000000,702,Others,1,0,0
2931,6400000,506,Others,1,1,1
2932,2350000,685,Others,1,0,0
2933,10500000,900,Others,2,0,0
2934,16500000,1175,Others,2,1,1
2935,5500000,619,Others,1,1,1
2936,5600000,619,Others,1,1,1
2937,9500000,1250,Others,2,1,1
2938,7000000,995,Others,2,1,1
2939,16000000,1700,Others,3,1,1
2940,10500000,1420,Others,3,1,1
2941,7600000,1100,Others,2,1,1
2942,3200000,410,Others,1,1,1
2943,6400000,925,Others,2,1,1
2944,8700000,1160,Others,2,1,1
2945,8300000,1256,Others,2,1,1
2946,18500000,1150,Others,2,1,0
2947,7800000,1055,Others,2,0,1
2948,5100000,710,Others,1,0,1
2949,17000000,999,Others,2,1,1
2950,16000000,900,Others,2,1,1
2951,13899999,800,Others,2,1,1
2952,21000000,900,Others,2,0,0
2953,20000000,900,Others,2,1,1
2954,21000000,900,Others,2,0,0
2955,18500000,1200,Others,3,1,1
2956,20500000,900,Others,2,1,1
2957,3100000,450,Others,1,0,1
2958,7500000,900,Others,2,1,1
2959,4500000,603,Others,1,0,1
2960,13500000,1340,Others,2,0,1
2961,16000000,1550,Others,2,0,1
2962,11000000,1160,Others,2,0,1
2963,7200000,860,Others,1,0,1
2964,6000000,560,Others,1,0,1
2965,13200000,1260,Others,2,0,1
2966,6000000,850,Others,1,0,1
2967,11500000,1095,Others,2,0,1
2968,15000000,1500,Others,3,0,1
2969,5000000,500,Others,1,0,0
2970,5600000,635,Others,1,0,1
2971,4600000,610,Others,1,0,1
2972,9500000,1065,Others,2,0,1
2973,12700000,1251,Others,2,0,1
2974,9500000,1065,Others,2,0,1
2975,14000000,1320,Others,2,0,1
2976,10500000,1136,Others,2,0,1
2977,9900000,1125,Others,2,0,1
2978,10000000,1098,Others,2,0,1
2979,7800000,735,Others,1,0,1
2980,4200000,640,Others,1,0,1
2981,9800000,1090,Others,2,0,1
2982,4500000,800,Others,1,0,1
2983,15000000,1300,Others,3,0,1
2984,12700000,1125,Others,2,0,1
2985,6000000,675,Others,1,0,1
2986,5000000,650,Others,1,0,1
2987,6500000,675,Others,1,0,1
2988,5500000,450,Others,1,0,1
2989,6000000,560,Others,1,0,1
2990,5500000,650,Others,1,0,1
2991,10500000,1075,Others,2,0,1
2992,7000000,735,Others,1,0,1
2993,4600000,600,Others,1,0,1
2994,10600000,1070,Others,2,0,1
2995,11500000,1182,Others,2,0,1
2996,12700000,1125,Others,2,0,1
2997,9900000,1025,Others,2,0,1
2998,21000000,1771,Others,3,1,1
2999,16000000,1650,Others,3,1,1
3000,8000000,810,Others,2,1,1
3001,8500000,1000,Others,2,1,1
3002,14500000,1250,Others,2,1,1
3003,8500000,1000,Others,2,1,1
3004,14000000,1016,Others,2,1,1
3005,10000000,785,Others,2,1,1
3006,13000000,1290,Others,2,1,1
3007,11500000,1227,Others,2,1,1
3008,17500000,1630,Others,3,0,1
3009,14000000,1200,Others,2,1,1
3010,14000000,1200,Others,2,1,1
3011,19000000,1500,Others,3,0,1
3012,10500000,900,Others,2,0,1
3013,3500000,475,Others,1,0,0
3014,29000000,1050,Others,3,1,1
3015,23000000,925,Others,3,1,1
3016,9000000,990,Others,2,0,1
3017,6500000,610,Others,1,0,0
3018,8000000,806,Others,2,0,1
3019,19000000,1050,Others,2,0,1
3020,12600000,1150,Others,2,1,1
3021,12600000,1150,Others,2,1,1
3022,16500000,1166,Others,2,1,1
3023,18000000,675,Others,2,1,1
3024,12200000,675,Others,2,0,1
3025,12400000,674,Others,2,0,1
3026,12400000,673,Others,2,0,1
3027,12100000,690,Others,2,0,1
3028,14000000,1530,Others,3,1,1
3029,13200000,768,Others,2,0,1
3030,6656000,488,Others,1,0,1
3031,13200000,768,Others,2,0,1
3032,7000000,448,Others,1,0,1
3033,15000000,971,Others,2,0,1
3034,4700000,885,Others,2,1,1
3035,4600000,885,Others,2,1,1
3036,2900000,700,Others,1,1,1
3037,4800000,600,Others,1,1,1
3038,13600000,600,Others,1,1,1
3039,3300000,342,Others,1,1,1
3040,5545000,902,Others,2,1,1
3041,5556000,902,Others,2,1,1
3042,7311000,1149,Others,3,1,1
3043,24000000,1250,Others,3,1,1
3044,11399999,448,Others,1,1,1
3045,7300000,1149,Others,3,1,0
3046,2399000,620,Others,1,1,1
3047,4500000,457,Others,1,1,1
3048,2200000,400,Others,1,1,1
3049,3300000,612,Others,2,1,1
3050,33000000,1650,Others,3,1,1
3051,60000000,2500,Others,3,1,1
3052,33000000,1800,Others,3,1,1
3053,35000000,1835,Others,3,1,1
3054,24500000,1300,Others,3,1,1
3055,6000000,650,Others,1,1,1
3056,3310000,780,Others,2,1,1
3057,2770000,655,Others,2,1,1
3058,2670000,630,Others,1,0,0
3059,2110000,495,Others,1,1,1
3060,23000000,1265,Others,2,1,1
3061,3700000,425,Others,1,1,1
3062,2000000,400,Others,1,1,1
3063,2200000,450,Others,1,1,1
3064,2000000,540,Others,1,0,1
3065,2400000,560,Others,1,1,0
3066,6300000,750,Others,1,1,1
3067,7600000,550,Others,1,0,0
3068,16000000,1944,Others,4,1,1
3069,8000000,972,Others,2,1,1
3070,2100000,450,Others,1,1,0
3071,2200000,670,Others,1,0,1
3072,3500000,500,Others,1,1,1
3073,2100000,625,Others,1,1,1
3074,16800000,1180,Others,2,0,0
3075,16500000,1180,Others,2,0,0
3076,18000000,1180,Others,2,0,0
3077,21900000,1412,Others,3,0,0
3078,3200000,410,Others,1,0,0
3079,23500000,1300,Others,2,0,1
3080,15000000,1450,Others,3,1,1
3081,4500000,620,Others,1,1,0
3082,7600000,1055,Others,2,0,1
3083,10500000,1165,Others,2,1,1
3084,11299999,750,Others,2,0,1
3085,16000000,890,Others,2,0,1
3086,8725000,1135,Others,2,1,1
3087,3800000,675,Others,1,0,1
3088,15000000,2150,Others,3,1,1
3089,14700000,1000,Others,2,0,1
3090,7500000,1050,Others,2,1,0
3091,37000000,1426,Others,3,1,1
3092,3800000,930,Others,2,1,1
3093,11500000,650,Others,1,0,0
3094,39900000,1556,Others,3,1,1
3095,2625000,675,Others,1,1,1
3096,22000000,1300,Others,3,1,1
3097,4400000,610,Others,1,1,1
3098,2110000,545,Others,1,1,0
3099,2077000,620,Others,1,1,1
3100,7000000,900,Others,2,0,0
3101,15500000,913,Others,2,0,0
3102,6000000,373,Others,1,1,1
3103,21500000,1050,Others,3,1,1
3104,7500000,650,Others,2,1,1
3105,17000000,815,Others,2,1,1
3106,11500000,650,Others,1,1,1
3107,11700000,550,Others,1,1,1
3108,7500000,550,Others,1,1,1
3109,7000000,400,Others,1,1,1
3110,8500000,450,Others,1,1,1
3111,11700000,480,Others,1,1,1
3112,4400000,305,Others,1,1,1
3113,8800000,500,Others,1,1,1
3114,9000000,350,Others,1,1,1
3115,8500000,380,Others,1,1,1
3116,14000000,1100,Others,2,1,1
3117,4000000,765,Others,2,1,1
3118,10500000,625,Others,1,1,1
3119,11500000,650,Others,1,1,1
3120,10000000,1150,Others,2,1,1
3121,10000000,1100,Others,2,1,1
3122,7500000,700,Others,2,1,1
3123,6000000,885,Others,2,1,1
3124,4300000,685,Others,1,1,1
3125,10500000,850,Others,2,1,1
3126,15400000,1200,Others,3,1,1
3127,39000000,2150,Others,4,1,1
3128,31000000,2150,Others,3,1,1
3129,15000000,1109,Others,3,1,1
3130,39000000,1902,Others,3,1,1
3131,12200000,1250,Others,2,1,1
3132,12000000,1210,Others,2,1,1
3133,10300000,1050,Others,2,1,1
3134,31000000,1300,Others,4,1,1
3135,16299999,1063,Others,2,1,1
3136,23500000,1050,Others,2,1,1
3137,24500000,1300,Others,3,1,1
3138,20000000,1250,Others,2,1,1
3139,25000000,1350,Others,2,1,1
3140,25000000,1357,Others,3,1,1
3141,15500000,1100,Others,2,1,1
3142,10500000,780,Others,1,1,1
3143,26500000,1830,Others,3,1,1
3144,17200000,1100,Others,2,1,1
3145,10000000,650,Others,1,1,1
3146,23000000,1360,Others,3,1,1
3147,21000000,1050,Others,2,1,1
3148,23500000,1100,Others,3,1,1
3149,4800000,695,Others,1,1,1
3150,14500000,950,Others,2,0,1
3151,12000000,950,Others,2,1,1
3152,8500000,594,Others,1,1,1
3153,7200000,508,Others,1,1,1
3154,6500000,675,Others,1,0,0
3155,5300000,560,Others,1,0,0
3156,11100000,550,Others,1,0,1
3157,3300000,530,Others,1,1,1
3158,5500000,1115,Others,2,0,1
3159,2800000,525,Others,1,1,1
3160,3000000,500,Others,1,0,1
3161,19000000,1150,Others,3,0,1
3162,8800000,779,Others,2,1,1
3163,5100000,383,Others,1,0,1
3164,7300000,640,Others,2,1,1
3165,6100000,770,Others,1,1,1
3166,15800000,1325,Others,3,1,1
3167,7500000,1050,Others,2,1,1
3168,4665000,662,Others,2,0,0
3169,8800000,820,Others,2,1,1
3170,7500000,685,Others,1,1,1
3171,20500000,1155,Others,3,1,1
3172,14500000,829,Others,2,1,1
3173,28600000,1733,Others,3,1,1
3174,2164000,571,Others,1,1,1
3175,2534000,642,Others,1,1,1
3176,19700000,880,Others,2,1,1
3177,2105000,495,Others,1,1,0
3178,11500000,800,Others,1,1,1
3179,26500000,1100,Others,3,1,1
3180,18500000,1242,Others,3,1,1
3181,2350000,625,Others,1,1,0
3182,10500000,680,Others,1,1,0
3183,160000000,6381,Others,4,1,1
3184,17000000,800,Others,2,0,1
3185,4350000,800,Others,2,1,1
3186,4700000,840,Others,2,1,1
3187,4300000,900,Others,2,1,1
3188,3700000,890,Others,2,0,0
3189,3300000,620,Others,1,0,0
3190,4100000,650,Others,1,1,1
3191,13500000,1560,Others,3,1,1
3192,3700000,790,Others,2,1,1
3193,3500000,670,Others,2,1,1
3194,7200000,699,Others,2,1,1
3195,9400000,1245,Others,2,0,1
3196,11200000,1532,Others,3,1,1
3197,11600000,1585,Others,3,1,1
3198,9000000,1220,Others,2,1,1
3199,9000000,1220,Others,2,1,1
3200,4000000,620,Others,1,1,1
3201,13899999,1690,Others,3,1,1
3202,9400000,1192,Others,2,1,1
3203,8900000,1475,Others,3,1,1
3204,35500000,3400,Others,4,0,1
3205,11000000,1500,Others,3,1,1
3206,24500000,2200,Others,4,1,1
3207,5000000,690,Others,1,1,1
3208,11900000,1585,Others,3,1,0
3209,14500000,1109,Others,3,1,1
3210,11500000,1065,Others,2,1,1
3211,18500000,1130,Others,3,1,1
3212,28500000,1735,Others,3,1,1
3213,11500000,1065,Others,2,1,1
3214,28500000,1495,Others,3,1,1
3215,10000000,650,Others,1,1,1
3216,8100000,1250,Others,2,0,1
3217,11200000,1400,Others,3,1,1
3218,8500000,850,Others,2,1,1
3219,4500000,550,Others,1,0,1
3220,6500000,500,Others,1,0,0
3221,5100000,427,Others,1,1,1
3222,18000000,1050,Others,2,1,1
3223,12100000,1525,Others,3,1,1
3224,8400000,1139,Others,2,1,1
3225,8250000,1139,Others,2,1,1
3226,5800000,1060,Others,2,1,1
3227,5800000,1025,Others,2,1,1
3228,3600000,690,Others,1,1,1
3229,3500000,670,Others,1,1,1
3230,7053000,1085,Others,2,0,0
3231,4713000,725,Others,1,0,0
3232,11500000,1450,Others,3,1,1
3233,16500000,1482,Others,3,0,0
3234,2800000,482,Others,1,1,1
3235,3500000,670,Others,1,1,1
3236,11500000,1450,Others,3,1,1
3237,8700000,1100,Others,2,1,1
3238,4500000,555,Others,1,1,1
3239,8000000,1221,Others,2,1,1
3240,3850000,650,Others,1,1,1
3241,9000000,1171,Others,2,0,1
3242,19000000,1503,Others,3,0,1
3243,12000000,1302,Others,3,1,1
3244,8500000,966,Others,2,1,1
3245,5300000,545,Others,1,0,0
3246,7575000,550,Others,1,1,1
3247,7500000,600,Others,1,1,1
3248,7800000,545,Others,1,1,1
3249,6000000,1040,Others,2,0,0
3250,20000000,1500,Others,3,1,1
3251,13500000,1200,Others,2,1,1
3252,19500000,1400,Others,3,1,1
3253,17000000,670,Others,1,1,1
3254,39400000,2080,Others,3,1,1
3255,7800000,1125,Others,2,1,1
3256,7800000,600,Others,1,1,1
3257,16000000,650,Others,1,1,1
3258,27500000,1250,Others,3,1,1
3259,21500000,1010,Others,2,1,1
3260,20500000,1000,Others,2,1,1
3261,21000000,1130,Others,2,1,1
3262,12800000,700,Others,1,1,1
3263,12000000,700,Others,1,1,1
3264,14000000,700,Others,1,1,1
3265,21000000,1135,Others,2,1,1
3266,20000000,1400,Others,3,1,1
3267,11500000,960,Others,2,0,0
3268,4000000,625,Others,1,0,1
3269,4900000,620,Others,1,0,1
3270,11000000,585,Others,1,1,1
3271,4050000,675,Others,1,0,0
3272,8500000,990,Others,2,0,0
3273,4300000,885,Others,2,1,1
3274,23000000,1680,Others,2,1,1
3275,32500000,2415,Others,4,1,1
3276,3600000,600,Others,1,1,1
3277,7000000,840,Others,2,1,1
3278,5898000,600,Others,1,1,1
3279,10800000,1209,Others,2,1,1
3280,9600000,1100,Others,2,1,1
3281,6498999,730,Others,1,1,1
3282,9497000,1200,Others,2,1,1
3283,6497000,600,Others,1,1,1
3284,7998000,990,Others,2,1,1
3285,12200000,1327,Others,3,1,1
3286,5894000,585,Others,1,1,1
3287,7494000,800,Others,2,1,1
3288,6498000,570,Others,1,1,1
3289,9300000,1100,Others,2,1,1
3290,7200000,860,Others,2,1,1
3291,10500000,1170,Others,2,1,1
3292,7495999,890,Others,2,1,1
3293,9499000,1100,Others,2,1,1
3294,7300000,800,Others,2,1,1
3295,5900000,585,Others,1,1,1
3296,12400000,1300,Others,3,1,1
3297,8400000,376,Others,1,1,1
3298,19000000,764,Others,2,1,1
3299,22200000,995,Others,3,1,1
3300,8500000,405,Others,1,1,1
3301,10500000,400,Others,1,1,1
3302,7300000,1149,Others,3,1,1
3303,4250000,560,Others,1,1,0
3304,13000000,550,Others,1,0,1
3305,5550000,990,Others,2,0,1
3306,2400000,480,Others,1,1,1
